,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,host_since,instant_bookable,review_scores_rating,zipcode,bedrooms,beds,price
32929,0,0,2,1,4,2,1,1,1,17042,1,97,60608,0,1,74.0
30880,0,0,3,1,4,2,1,1,1,16343,0,100,60608,1,1,200.0
62933,0,0,4,1,4,0,1,1,0,16615,1,100,60608,1,1,83.0
45214,0,1,2,1,4,2,1,1,1,16727,0,100,60608,1,2,30.0
48616,16,1,2,1,4,0,0,1,1,16281,0,100,60608,1,1,41.0
2023,0,1,2,1,0,0,1,1,1,17070,0,100,60608,1,1,49.0
62440,0,1,2,1,4,2,0,1,1,16349,0,88,60608,1,1,22.0
28067,0,1,2,1,4,2,1,1,1,16822,0,98,60608,1,1,60.0
11947,0,1,1,1,4,2,1,1,0,16155,1,96,60608,1,1,38.0
47210,16,1,1,1,4,1,1,1,0,17026,1,87,60608,1,1,32.0
66314,0,1,2,1,4,2,1,1,1,16431,1,94,60608,1,1,35.0
44431,0,1,2,1,4,0,1,1,1,16831,0,91,60608,1,1,45.0
40234,0,0,3,1,4,0,1,1,1,15703,0,100,60608,1,1,106.0
46998,0,1,2,1,4,1,1,1,1,16687,0,85,60608,1,1,35.0
73719,0,0,2,1,4,2,1,1,1,17021,0,95,60608,1,1,75.0
23799,0,0,5,1,4,1,1,1,1,16641,0,94,60608,3,3,105.0
52311,0,0,4,1,4,2,0,1,1,15562,0,99,60608,1,1,125.0
7152,0,0,4,1,4,1,1,1,1,16050,0,98,60608,1,2,75.0
27469,0,0,10,1,4,0,1,1,1,15987,1,89,60608,2,2,69.0
17347,0,1,2,1,4,0,1,1,0,17247,1,96,60608,1,1,55.0
34611,0,0,6,1,4,2,0,1,0,16882,0,87,60608,2,2,80.0
32472,0,2,2,1,4,1,1,1,1,16553,0,92,60608,1,2,24.0
55642,0,0,2,1,4,2,1,1,1,16407,0,95,60608,0,1,70.0
70708,19,0,4,1,4,2,1,1,1,16160,0,95,60608,1,2,90.0
62252,16,1,1,1,4,1,1,1,1,15341,0,99,60608,1,1,67.0
57801,0,0,10,1,4,2,0,1,1,16349,0,67,60608,2,4,349.0
48279,0,1,2,1,2,0,0,1,1,16098,0,100,60608,1,1,90.0
1977,0,0,6,1,4,1,1,1,1,15911,0,97,60608,1,2,349.0
23287,0,0,2,1,4,1,1,1,1,16499,0,94,60608,0,1,110.0
55998,16,1,2,1,4,2,1,1,1,16317,0,99,60608,1,1,50.0
61855,0,1,2,1,0,0,1,1,1,15987,1,87,60608,1,1,39.0
20464,0,2,1,1,4,2,0,1,1,15098,1,88,60608,1,1,25.0
65342,0,1,3,1,4,2,0,1,1,15702,1,98,60608,1,1,54.0
41964,0,0,2,1,4,2,1,1,0,16175,0,78,60608,2,2,84.0
13056,0,1,2,1,4,1,1,1,1,16543,0,100,60608,1,1,75.0
43745,0,0,2,1,4,0,1,1,0,16260,0,98,60608,1,1,160.0
19102,0,2,1,1,1,2,0,1,1,15098,1,90,60608,1,1,25.0
6026,0,1,2,1,4,1,1,1,1,16543,0,100,60608,1,1,100.0
38763,0,0,4,1,4,2,1,1,1,15315,1,98,60608,2,2,133.0
62325,0,1,2,1,4,1,1,1,1,15838,0,95,60608,1,1,60.0
30547,0,0,12,2,4,0,1,1,1,15987,0,100,60608,2,2,59.0
14292,0,1,1,1,4,0,0,1,1,16001,1,100,60608,1,1,60.0
35130,0,1,1,1,4,1,0,1,0,17279,0,100,60608,1,1,30.0
74057,0,0,4,1,4,1,1,1,0,16064,0,95,60608,1,2,69.0
69342,20,1,1,1,2,1,1,1,1,15218,0,96,60608,1,1,35.0
34644,0,0,10,1,4,0,1,1,1,15987,0,84,60608,2,2,69.0
44659,0,1,2,1,4,2,0,1,1,16349,0,93,60608,1,1,20.0
4079,16,1,2,1,4,2,1,1,1,16575,1,97,60608,1,1,45.0
36784,0,0,8,1,4,1,1,1,0,16993,1,98,60608,2,5,85.0
4929,16,0,2,1,4,1,1,1,1,16434,0,97,60608,1,1,80.0
7353,0,0,7,1,4,2,0,1,1,16946,0,96,60608,2,2,119.0
69559,0,0,6,1,4,0,1,1,1,15987,1,84,60608,2,2,60.0
23735,0,0,3,1,4,0,0,1,1,16744,0,100,60608,2,2,100.0
37060,0,0,4,1,4,0,0,1,1,16189,0,100,60608,1,1,73.0
45061,0,0,4,1,4,1,1,1,1,17032,0,100,60608,1,2,100.0
60977,10,1,3,1,4,0,0,1,1,16856,1,100,60608,1,2,70.0
29249,0,1,2,1,4,0,0,1,1,16403,1,91,60608,1,1,35.0
37916,0,0,6,1,4,2,0,1,1,16349,0,83,60608,2,3,175.0
64875,0,0,2,1,4,2,0,1,1,15562,0,96,60608,1,1,100.0
26831,0,1,4,1,4,2,0,1,1,16349,0,89,60608,1,2,49.0
29191,16,1,2,1,4,2,1,1,1,16127,0,97,60608,1,1,54.0
68815,0,0,4,1,4,2,1,1,1,14958,1,97,60608,1,2,100.0
46442,16,1,1,1,4,1,1,1,1,15341,1,96,60608,1,1,67.0
56056,0,2,2,1,4,2,0,1,1,16349,0,89,60608,1,1,25.0
7508,0,1,2,1,4,2,1,1,0,17208,1,100,60608,1,1,49.0
35656,19,1,2,1,4,0,1,1,0,16752,0,92,60608,1,1,42.0
30463,0,1,2,1,4,0,0,1,0,16736,0,100,60608,1,1,25.0
27116,0,1,1,1,4,2,0,1,0,16604,1,94,60608,1,1,25.0
56044,0,0,8,1,4,2,1,1,1,15741,0,97,60608,3,5,125.0
7199,16,0,4,1,4,1,1,1,0,17203,0,98,60608,1,2,70.0
9326,19,1,2,1,2,0,1,1,1,14879,0,96,60608,1,1,85.0
64935,10,0,3,1,4,1,1,1,1,16141,0,96,60608,1,1,125.0
70049,0,0,6,1,4,2,1,1,1,16580,0,98,60608,2,2,160.0
35077,19,0,2,1,4,2,1,1,1,15686,0,100,60608,1,1,100.0
41272,0,0,10,1,4,2,1,1,1,15836,0,87,60608,2,2,95.0
1822,10,0,8,1,4,2,1,1,0,16229,0,100,60608,2,2,350.0
64214,0,1,1,1,4,0,0,1,0,16711,1,95,60608,1,1,80.0
70458,0,1,4,1,4,0,1,1,1,15987,1,85,60608,1,3,49.0
32664,0,1,2,1,4,2,1,1,1,16481,0,87,60608,1,1,50.0
52648,0,0,6,1,4,2,0,1,1,15322,0,89,60609,2,3,140.0
57465,16,0,5,1,4,1,1,1,1,15959,1,94,60609,2,2,88.0
51248,0,0,6,1,4,2,0,1,1,15322,0,96,60609,3,3,160.0
39464,0,0,4,2,4,2,1,1,1,16604,1,90,60609,2,2,94.0
9905,16,1,6,1,4,1,1,1,0,17272,1,100,60609,1,4,70.0
4752,16,0,2,1,4,1,1,1,1,16533,1,87,60609,1,2,65.0
61641,0,0,8,1,4,2,1,1,0,16957,0,80,60609,2,4,95.0
6246,0,1,1,1,4,2,1,1,1,16538,0,98,60609,1,1,36.0
49699,0,0,4,1,4,2,1,1,1,16604,1,91,60609,2,2,80.0
46449,0,0,2,1,4,1,1,1,1,16730,0,99,60610,0,1,57.0
14061,19,0,2,1,4,1,1,1,1,15260,0,94,60610,1,2,145.0
53055,10,0,4,1,4,2,1,1,1,16357,1,94,60610,2,2,150.0
3044,0,0,7,2,4,2,1,1,1,16115,1,100,60610,3,4,229.0
23218,0,0,2,1,4,1,0,1,0,17081,0,100,60610,1,1,64.0
23820,10,0,4,1,4,2,1,1,1,16870,1,97,60610,1,1,175.0
21052,0,0,2,1,4,1,1,1,1,16306,0,94,60610,0,1,100.0
794,10,0,4,1,4,0,0,1,0,16119,0,100,60610,1,2,150.0
65744,0,0,3,1,4,2,1,1,1,16920,1,93,60610,0,1,90.0
59186,0,0,2,1,4,0,1,1,1,16391,0,100,60610,1,1,100.0
6630,0,1,2,1,4,1,0,1,0,17076,1,95,60610,1,1,125.0
31329,0,0,2,1,4,2,1,1,1,16260,0,96,60610,1,1,223.0
67304,0,0,2,1,4,1,0,1,1,16407,0,99,60610,0,1,120.0
24135,0,0,4,1,4,2,1,1,1,17023,0,80,60610,0,1,60.0
4221,16,0,4,2,4,2,1,1,1,15944,0,80,60610,2,3,399.0
9364,10,0,3,1,4,1,1,1,1,15810,0,100,60610,1,1,150.0
3156,0,0,2,1,4,2,0,1,1,15561,0,97,60610,1,1,150.0
9122,0,1,2,1,4,0,1,1,1,16432,0,100,60610,1,1,139.0
48125,0,0,10,2,4,2,1,1,1,15978,1,88,60610,2,4,140.0
63294,0,0,7,2,4,1,1,1,0,17021,0,89,60610,2,4,299.0
43446,0,0,4,1,4,2,1,1,1,16920,1,88,60610,0,1,90.0
27230,0,0,3,1,4,1,1,1,0,17182,0,91,60610,1,2,78.0
28170,0,0,5,1,4,2,1,1,1,16445,0,91,60610,1,3,120.0
61315,10,1,3,1,4,1,1,1,1,15230,0,100,60610,1,1,193.0
40232,0,0,12,2,4,1,1,1,1,16705,0,99,60610,4,5,320.0
26517,19,0,16,4,4,2,1,1,1,15774,1,100,60610,5,6,999.0
22142,0,0,4,1,4,1,1,1,1,15661,0,94,60610,0,1,175.0
41024,0,0,12,2,4,2,1,1,1,16782,0,100,60610,3,6,599.0
56960,0,0,4,1,4,2,1,1,1,16772,1,96,60610,2,3,200.0
26382,10,0,6,3,4,2,1,1,1,16565,0,98,60610,3,4,402.0
15216,0,0,10,2,4,2,1,1,1,16782,0,80,60610,2,5,199.0
25847,0,0,3,1,4,2,1,1,1,16145,1,92,60610,0,2,105.0
40946,0,0,4,1,4,0,0,1,1,16604,0,98,60610,1,1,125.0
23561,0,0,2,1,4,2,1,1,1,15509,1,95,60610,0,1,50.0
24493,0,0,3,1,4,1,1,1,1,17043,1,90,60610,1,1,80.0
27277,16,0,10,5,4,2,1,1,1,15944,0,93,60610,5,8,1275.0
67072,10,0,7,2,4,2,1,1,1,15774,1,100,60610,2,3,425.0
1262,0,0,6,1,4,2,1,1,1,16772,1,98,60610,2,3,90.0
8150,16,1,3,1,4,2,1,1,1,16039,0,96,60610,1,1,100.0
40599,0,0,3,1,4,2,1,1,1,15955,0,88,60610,1,2,115.0
44176,19,0,8,1,4,2,1,1,1,16857,1,94,60610,1,3,134.0
57971,0,0,2,1,4,2,1,1,1,14784,0,96,60610,1,1,139.0
26339,0,0,4,1,4,1,1,1,1,17043,1,89,60610,2,2,127.0
17148,0,1,2,1,4,1,1,1,1,16524,0,100,60610,1,1,60.0
40561,0,0,3,1,4,2,1,1,1,16744,1,85,60610,0,1,120.0
45330,0,0,2,1,4,2,1,1,1,15307,0,95,60610,0,1,99.0
40279,0,0,10,1,4,2,1,1,1,16771,1,80,60610,2,4,160.0
23918,25,0,6,2,4,2,1,1,1,15068,0,89,60610,2,3,199.0
56952,25,1,4,1,4,1,0,1,0,16883,1,99,60610,1,1,310.0
23213,0,1,2,1,4,2,0,1,1,16769,0,99,60610,1,1,150.0
70660,0,1,2,1,4,1,1,1,0,16034,0,80,60610,1,1,50.0
52821,0,0,2,1,4,1,1,1,1,17043,1,85,60610,0,1,104.0
20107,10,1,4,1,4,1,1,1,0,17006,1,98,60610,2,3,70.0
9507,0,0,2,1,4,1,1,1,1,15868,0,96,60610,0,1,178.0
22136,0,0,2,1,4,0,1,1,1,16824,1,90,60610,1,1,25.0
59572,19,0,5,1,4,2,1,1,1,16857,1,93,60610,0,3,119.0
25672,0,0,5,1,4,1,1,1,1,16595,1,96,60610,2,2,250.0
68646,19,0,8,1,4,2,1,1,1,16857,0,96,60610,1,3,136.0
38559,0,0,2,1,4,0,1,1,1,16824,1,90,60610,1,1,25.0
60867,16,1,2,1,4,2,1,1,1,16039,0,93,60610,1,1,94.0
4094,0,0,2,1,4,2,1,1,1,17082,0,100,60610,0,1,80.0
39195,16,1,2,1,4,2,1,1,1,16783,1,99,60610,1,1,100.0
41092,0,0,3,1,4,1,1,1,1,16730,0,95,60610,1,1,68.0
54135,0,0,3,1,4,2,1,1,1,16145,0,85,60610,0,2,109.0
621,0,0,3,1,4,2,1,1,1,16744,1,90,60610,0,1,120.0
5120,0,0,3,1,4,0,1,1,1,16646,0,100,60610,0,1,115.0
7943,0,0,4,1,4,1,1,1,1,16636,0,96,60610,1,3,97.0
38354,0,0,4,1,4,2,1,1,1,16432,0,94,60610,1,1,227.0
43274,0,0,3,1,4,2,1,1,1,16920,1,100,60610,1,1,99.0
24774,0,0,2,1,4,1,1,1,0,17103,0,87,60610,0,1,99.0
32068,16,0,6,3,4,0,0,1,1,16026,0,100,60610,3,3,600.0
38145,0,0,3,1,4,2,1,1,1,16798,0,97,60610,1,1,120.0
38550,0,0,2,1,4,2,1,1,1,15833,1,93,60610,0,1,55.0
26417,16,0,9,3,4,2,1,1,1,16172,0,98,60610,3,5,182.0
63944,0,0,3,1,4,2,1,1,1,16279,1,94,60610,0,1,105.0
51210,0,0,2,1,4,0,0,1,1,16883,0,97,60610,1,1,200.0
33237,19,0,10,2,4,2,1,1,1,15774,1,97,60610,3,3,499.0
57497,0,0,2,1,4,1,1,1,1,15178,0,96,60610,1,1,149.0
74092,0,0,4,2,4,2,1,1,1,16086,1,96,60610,2,3,110.0
50394,0,0,4,2,4,0,0,1,0,16632,1,100,60610,2,2,129.0
54792,10,0,4,1,4,1,1,1,0,17058,0,100,60610,2,2,150.0
46667,0,0,2,1,4,0,1,1,1,15400,0,90,60610,1,1,38.0
52169,0,1,2,1,4,1,1,1,1,16035,0,100,60610,1,1,105.0
64335,0,0,2,1,4,0,0,1,1,15923,1,94,60610,0,1,65.0
10721,0,0,2,1,4,1,1,1,1,15516,0,94,60610,0,1,102.0
71258,0,0,3,1,4,1,0,1,0,16161,1,80,60610,1,1,110.0
68152,0,0,2,1,4,2,0,1,1,15261,0,90,60610,1,1,51.0
20064,0,0,3,1,4,1,1,1,1,15928,0,93,60611,0,2,170.0
4238,0,0,2,1,4,0,1,1,1,16916,1,100,60611,0,1,150.0
63449,0,0,2,1,4,0,0,1,0,16156,0,94,60611,1,1,99.0
30405,0,0,6,2,4,2,1,1,1,16406,1,100,60611,2,3,375.0
938,0,0,4,1,4,1,1,1,0,17237,1,93,60611,1,1,210.0
21999,0,0,3,1,4,0,1,1,0,17135,1,95,60611,1,1,150.0
55125,0,0,2,1,4,2,1,1,1,16166,1,100,60611,0,1,80.0
57919,0,0,2,1,4,0,1,1,0,16701,0,100,60611,0,1,120.0
12202,0,1,2,1,4,1,0,1,1,16453,1,98,60611,1,1,118.0
64322,0,0,4,1,4,2,1,1,0,17117,0,93,60611,0,2,110.0
46051,0,0,2,1,4,2,1,1,1,15600,0,100,60611,1,1,199.0
21674,0,0,4,1,4,2,1,1,0,17117,0,94,60611,0,2,110.0
55107,0,0,3,1,4,0,0,1,1,17045,1,88,60611,0,1,97.0
38094,0,0,3,1,4,1,1,1,1,16453,1,98,60611,1,2,128.0
48048,3,0,6,1,4,2,1,1,1,16385,0,89,60611,1,2,90.0
29602,0,0,2,1,4,1,1,1,1,16743,0,100,60611,1,1,175.0
31425,0,0,5,2,4,2,1,1,1,16608,0,92,60611,2,3,249.0
49311,0,0,2,1,4,2,1,1,1,16115,1,80,60611,0,1,179.0
42537,0,0,4,1,4,2,1,1,0,16832,0,93,60611,2,2,175.0
12001,0,0,2,1,4,2,1,1,1,16115,1,80,60611,0,1,129.0
27365,0,0,5,1,4,1,0,1,1,15709,0,96,60611,2,2,250.0
13952,10,0,2,1,4,2,1,1,1,16030,0,94,60611,1,1,139.0
20821,0,0,4,1,4,2,1,1,0,17097,0,100,60611,1,1,219.0
4584,0,0,3,1,4,1,1,1,1,16730,0,92,60611,1,2,115.0
30178,0,1,3,1,4,0,1,1,1,16008,0,100,60611,1,1,200.0
52372,0,0,6,2,4,2,1,1,1,15760,0,98,60611,2,4,199.0
67914,0,0,2,1,4,2,1,1,1,16115,1,80,60611,0,1,179.0
67867,0,0,5,2,4,2,1,1,1,14627,0,90,60611,2,3,243.0
48537,10,0,4,1,4,0,1,1,0,16870,0,100,60611,1,1,115.0
46548,0,0,5,1,4,2,1,1,0,16413,0,100,60611,1,2,195.0
7066,0,0,6,2,4,2,0,1,0,17098,0,85,60611,2,2,305.0
66247,0,0,6,2,4,2,1,1,0,16002,0,95,60611,2,3,334.0
58189,0,1,2,1,4,0,0,1,1,16566,1,100,60612,1,1,35.0
28964,16,1,4,1,4,1,1,1,1,16626,0,96,60612,1,2,85.0
55415,0,1,2,1,4,0,1,1,1,16134,0,95,60612,1,1,50.0
2709,0,1,2,1,4,2,1,1,1,16636,0,98,60612,1,1,95.0
25699,0,2,2,1,2,2,1,1,1,16675,1,93,60612,1,1,20.0
50532,0,0,6,1,4,1,1,1,1,15367,0,98,60612,3,4,99.0
29939,0,0,4,1,4,2,0,1,1,16496,0,92,60612,2,2,99.0
13192,0,1,2,1,4,1,1,1,1,16528,0,97,60612,1,1,79.0
47449,0,0,5,1,4,2,1,1,1,16549,0,95,60612,2,2,50.0
59522,0,1,3,1,2,2,1,1,1,16816,0,93,60612,1,1,55.0
71315,10,0,16,3,4,2,1,1,1,16735,0,97,60612,5,9,400.0
58862,16,0,6,1,4,2,1,1,1,16758,0,95,60612,3,3,175.0
58150,16,1,2,1,4,0,1,1,1,16914,0,99,60612,1,1,75.0
58108,10,1,2,2,4,0,1,1,1,16016,0,100,60612,1,1,40.0
33529,0,0,6,1,4,0,1,1,0,16819,0,94,60612,2,4,164.0
59750,16,1,4,1,4,0,0,1,1,16624,0,96,60612,2,2,210.0
22408,0,1,2,1,4,1,0,1,0,16712,0,98,60612,1,1,42.0
40610,0,0,2,1,4,2,1,1,1,15127,0,97,60612,2,2,65.0
68841,0,0,3,1,4,0,1,1,1,15228,0,81,60612,1,2,79.0
66312,0,1,2,1,4,0,0,1,0,16093,0,87,60612,1,1,49.0
3255,10,0,6,2,4,0,1,1,0,17087,0,80,60612,3,3,200.0
1558,0,0,4,1,4,2,1,1,1,15838,0,100,60612,2,2,65.0
5345,10,1,2,2,4,0,1,1,1,16016,0,99,60612,1,1,40.0
18829,16,1,2,1,4,0,1,1,1,16121,1,95,60612,1,1,89.0
21063,10,0,4,1,3,2,1,1,1,16523,0,100,60612,1,2,92.0
39159,0,0,4,1,4,2,1,1,1,15705,1,100,60612,2,2,82.0
18102,16,1,2,1,4,0,1,1,1,16121,0,87,60612,1,1,97.0
33829,25,0,10,2,4,2,1,1,1,16360,0,100,60612,3,3,150.0
37548,0,0,12,1,4,2,1,1,1,16831,0,90,60612,4,4,160.0
72065,0,1,2,2,0,1,1,1,1,16676,1,97,60612,1,1,53.0
18550,16,0,10,2,4,1,1,1,0,16773,0,94,60612,3,3,250.0
30359,16,1,2,1,4,2,0,1,1,15176,0,95,60612,1,1,62.0
66379,0,0,3,1,4,1,1,1,1,15961,0,98,60612,1,1,99.0
57365,0,0,4,1,4,2,0,1,1,16496,0,93,60612,2,2,99.0
40765,16,1,2,1,4,0,1,1,1,16121,0,96,60612,1,1,79.0
59014,10,2,1,1,4,0,1,1,1,15762,1,100,60612,1,1,30.0
27207,10,1,8,2,4,1,1,1,1,16190,1,95,60612,3,3,165.0
64440,10,0,5,2,4,2,1,1,1,17064,0,99,60612,3,4,131.0
14083,0,0,6,2,4,2,1,1,1,15838,0,100,60612,3,3,90.0
71784,19,0,4,1,4,1,1,1,1,17122,0,100,60612,1,1,200.0
11483,0,0,4,1,4,1,1,1,1,15961,0,98,60612,1,1,119.0
6410,0,1,2,2,4,0,0,1,1,16314,0,100,60612,1,1,53.0
12807,16,1,2,2,4,2,1,1,1,16135,0,95,60612,1,1,28.0
45342,10,1,2,1,4,1,1,1,1,16190,1,97,60612,1,1,69.0
15727,16,1,2,1,4,2,1,1,1,16135,0,95,60612,1,1,25.0
44150,0,1,2,2,0,1,1,1,1,16676,1,97,60612,1,1,51.0
54772,0,1,1,1,4,0,0,1,0,16434,0,96,60612,1,1,70.0
57230,0,0,4,1,4,2,1,1,1,15227,1,93,60612,2,2,107.0
56624,0,0,6,2,4,2,1,1,1,15838,1,100,60612,3,4,75.0
50575,0,0,4,1,4,1,1,1,1,15961,0,98,60612,2,2,99.0
63649,0,0,7,2,4,2,1,1,0,16651,1,100,60612,3,4,100.0
59077,0,0,3,1,4,1,1,1,1,15961,0,98,60612,1,1,129.0
61068,16,0,8,1,4,2,1,1,1,16441,0,95,60612,3,5,195.0
12575,10,1,2,1,4,1,1,1,1,16274,0,96,60612,1,1,47.0
6376,10,0,6,2,4,1,1,1,1,16077,1,94,60612,2,2,130.0
20734,16,1,2,1,4,0,0,1,1,17013,0,87,60612,1,1,45.0
72309,10,1,2,1,4,1,1,1,1,16274,0,100,60612,1,1,60.0
68143,10,0,10,3,4,2,1,1,1,16190,1,67,60612,4,4,229.0
40523,0,1,2,1,4,0,0,1,1,16955,0,98,60612,1,1,100.0
18822,25,0,4,2,4,2,1,1,1,15796,0,99,60612,2,2,98.0
49158,10,0,6,2,4,2,1,1,0,17087,0,100,60612,3,3,210.0
65788,0,2,6,1,4,0,1,1,0,15843,0,99,60612,1,2,151.0
6045,0,0,3,1,4,2,1,1,1,15127,0,91,60612,2,2,65.0
38744,0,0,2,1,4,2,1,1,1,17002,1,100,60613,1,1,120.0
50502,0,1,2,1,4,2,1,1,1,15948,1,96,60613,1,1,79.0
34646,16,0,2,1,4,2,1,1,1,15784,0,100,60613,1,1,214.0
61705,0,0,11,3,4,2,1,1,1,15489,1,91,60613,4,8,275.0
45270,0,1,1,1,4,0,0,1,0,16429,1,97,60613,1,1,45.0
9392,0,0,2,1,4,2,0,1,1,16471,0,90,60613,0,1,104.0
46185,10,1,4,1,4,0,0,1,1,17077,0,80,60613,1,2,125.0
15862,0,1,2,1,4,2,1,1,1,16355,1,93,60613,1,1,64.0
58067,0,1,1,1,4,1,1,1,1,15721,0,100,60613,1,1,94.0
45290,10,1,2,1,4,1,1,1,0,16675,1,97,60613,1,1,76.0
50866,10,1,2,2,4,2,1,1,1,15719,0,97,60613,1,1,85.0
24407,0,0,4,1,4,0,1,1,1,15925,0,97,60613,2,2,115.0
50702,0,0,4,1,4,0,1,1,1,16753,0,97,60613,1,3,95.0
46712,0,0,2,1,4,0,0,1,0,16659,0,100,60613,1,1,99.0
61899,0,0,7,1,4,2,1,1,0,17076,0,100,60613,3,4,240.0
9488,0,0,3,1,4,2,1,1,1,16365,0,98,60613,2,2,145.0
21050,0,0,4,1,4,2,0,1,0,16331,0,98,60613,1,2,159.0
44760,0,1,2,1,4,2,1,1,1,15082,0,100,60613,1,1,115.0
52337,0,0,4,1,4,1,1,1,1,15323,1,100,60613,1,3,75.0
37028,0,1,2,1,2,1,1,1,1,15480,0,99,60613,1,1,49.0
18563,10,1,3,1,4,1,1,1,1,17091,1,100,60613,1,2,167.0
4253,0,0,2,1,4,1,0,1,1,16224,0,96,60613,0,1,52.0
3583,0,1,2,1,4,1,0,1,1,15276,0,95,60613,1,1,65.0
62217,10,1,2,1,4,0,0,1,1,16564,1,100,60613,1,1,95.0
61634,0,1,2,2,4,0,1,1,1,16308,1,100,60613,1,1,50.0
31022,0,0,6,1,4,2,0,1,1,16229,0,100,60613,3,4,399.0
29317,20,2,2,1,4,1,0,1,0,17070,1,93,60613,1,1,50.0
60386,0,1,2,2,4,2,1,1,1,15948,1,98,60613,1,1,79.0
52365,0,0,2,1,4,1,0,1,1,16590,0,97,60613,1,1,189.0
62897,0,0,4,2,4,2,1,1,1,16814,0,99,60613,2,2,229.0
58124,10,0,6,2,4,0,1,1,1,16817,1,95,60613,2,3,300.0
61980,0,0,4,1,4,2,1,1,0,16804,1,97,60613,1,1,125.0
59752,0,0,4,2,4,1,1,1,0,16686,0,98,60613,2,2,200.0
15592,10,1,2,1,4,2,1,1,1,15437,0,96,60613,1,1,70.0
29665,0,0,4,1,4,0,0,1,1,16123,1,98,60613,1,1,85.0
45331,10,0,12,1,4,2,1,1,1,16649,1,98,60613,3,5,225.0
11573,0,1,2,1,4,2,1,1,1,15948,1,98,60613,1,1,79.0
56734,0,1,2,1,4,2,1,1,1,15391,0,100,60613,1,1,75.0
6095,0,1,1,1,4,1,1,1,0,16638,0,96,60613,2,2,59.0
43146,4,0,10,2,4,2,1,1,1,16865,0,98,60613,3,6,200.0
71618,10,0,10,1,4,2,1,1,1,16649,1,97,60613,3,4,249.0
21914,0,0,2,1,4,2,0,1,0,17091,0,100,60613,1,1,165.0
19944,16,1,2,1,4,2,1,1,0,16573,1,100,60613,1,1,110.0
67063,0,0,7,1,4,2,0,1,0,17076,0,99,60613,3,4,270.0
40926,0,0,2,1,4,1,1,1,1,16593,0,99,60613,1,1,190.0
42990,0,0,4,1,4,1,1,1,1,16499,0,100,60613,1,2,129.0
44243,0,1,2,2,4,0,1,1,1,16308,0,90,60613,1,1,60.0
66787,10,1,2,1,4,2,1,1,1,16233,0,98,60613,1,1,90.0
69731,10,0,8,2,4,1,1,1,0,16653,0,93,60613,3,4,350.0
49617,0,0,3,1,4,0,1,1,1,16631,1,97,60613,1,2,120.0
19524,10,2,1,1,4,0,0,1,1,16134,0,90,60613,1,1,100.0
32423,0,0,2,1,4,2,1,1,1,16159,0,91,60613,1,1,75.0
29975,0,0,5,1,4,1,1,1,1,16936,1,97,60613,1,3,127.0
36527,0,0,8,2,4,2,1,1,1,16115,1,91,60613,4,4,99.0
66377,0,0,12,3,4,2,1,1,1,16078,1,96,60613,5,6,299.0
49378,10,1,1,1,4,1,1,1,0,17280,1,100,60613,0,1,50.0
36650,20,1,4,1,4,2,0,1,1,17088,0,80,60613,1,2,300.0
52913,0,0,4,1,4,1,1,1,1,16396,0,94,60613,2,2,250.0
36390,10,1,2,1,4,1,1,1,1,16705,0,100,60613,1,1,65.0
68005,0,1,2,1,4,1,0,1,1,16591,0,97,60613,1,1,79.0
18959,10,0,4,2,4,0,0,1,1,17077,0,96,60613,3,3,200.0
11705,0,1,2,1,4,2,1,1,1,16831,0,100,60613,1,1,35.0
13523,0,1,2,1,4,2,1,1,1,15082,0,100,60613,1,1,70.0
72087,0,0,2,1,4,1,1,1,0,15963,0,93,60613,1,1,65.0
4655,0,0,6,1,4,2,1,1,1,16579,0,94,60613,3,4,175.0
11067,0,0,4,1,4,0,1,1,1,16478,0,90,60613,1,2,107.0
40421,10,1,2,1,4,1,1,1,1,16071,1,94,60613,1,1,95.0
42984,0,1,2,2,4,2,1,1,1,15948,1,100,60613,1,1,79.0
30297,16,1,2,1,4,2,1,1,1,16442,1,98,60613,1,1,85.0
42863,10,0,4,1,4,0,1,1,1,16319,1,98,60613,2,2,139.0
24777,0,1,1,1,4,0,1,1,0,16990,0,99,60613,1,1,43.0
71843,0,0,6,2,4,1,1,1,0,16734,0,95,60613,2,2,150.0
63280,0,0,5,1,4,1,1,1,1,16936,1,96,60613,1,3,117.0
1604,16,0,2,1,4,2,1,1,1,16442,1,97,60613,1,1,90.0
43785,0,1,2,1,4,0,0,1,0,17125,1,100,60613,1,1,38.0
68932,0,1,2,1,4,0,0,1,0,15870,0,95,60613,1,1,75.0
53518,0,1,10,2,4,1,1,1,0,16957,1,100,60613,1,2,200.0
55503,0,1,2,2,4,0,0,1,0,16595,0,98,60613,1,1,150.0
54979,0,0,8,2,4,2,1,1,1,16115,1,85,60613,4,4,169.0
27520,16,1,5,2,4,2,1,1,1,15920,0,90,60613,1,3,80.0
72224,0,1,2,1,4,2,1,1,1,15948,1,98,60613,1,1,79.0
50107,0,1,2,2,4,2,1,1,1,15948,1,96,60613,1,1,79.0
26513,25,1,1,1,4,0,1,1,1,16674,0,97,60613,1,1,75.0
27595,0,0,3,1,4,2,1,1,1,16349,1,96,60613,1,2,100.0
43478,0,0,3,1,4,1,0,1,0,17069,1,99,60613,1,1,115.0
34940,0,0,2,1,4,2,1,1,1,16585,0,95,60613,1,1,125.0
