,host_since,host_identity_verified,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,beds,instant_bookable,review_scores_rating,zipcode,bedrooms
16780,16126,1,0,0,4,1,4,2,1,4,1,0,94,11225,1
16781,16651,0,0,1,4,1,4,0,1,4,2,1,100,11225,0
16782,17348,0,0,1,1,1,4,0,0,4,1,0,93,11225,1
16783,16874,0,0,0,2,1,4,0,1,4,1,0,98,11225,1
16784,16424,1,0,1,2,1,4,0,1,4,1,0,84,11225,1
16785,15453,0,0,1,2,1,4,2,1,4,1,0,94,11225,1
16786,17067,1,0,0,3,1,4,2,1,4,1,1,92,11225,1
16787,16218,1,0,1,2,1,4,1,1,4,1,0,97,11225,1
16788,16432,1,0,0,4,1,4,1,1,4,2,1,100,11225,1
16789,16934,0,0,1,1,1,4,0,1,4,1,0,89,11225,1
16790,15756,0,0,1,2,1,4,0,1,4,1,0,95,11225,1
16791,15395,0,0,1,2,1,4,1,0,4,1,0,98,11225,1
16792,16119,1,0,1,3,1,3,1,1,4,2,0,94,11225,1
16793,15524,1,0,1,2,1,4,2,1,4,1,0,97,11225,1
16794,14404,1,0,1,2,1,4,2,0,4,1,0,100,11225,1
16795,16539,1,0,0,3,2,4,2,1,4,2,0,90,11225,1
16796,15986,1,0,0,8,1,4,2,1,4,4,1,79,11225,2
16797,17270,0,0,1,1,1,4,2,1,4,1,1,100,11225,1
16798,16762,1,0,1,2,4,4,2,1,4,1,0,87,11225,1
16799,16042,1,0,0,3,1,4,1,1,4,2,0,99,11225,1
16800,16261,1,0,0,4,1,4,0,0,4,2,0,88,11225,1
16801,17003,0,0,1,2,1,4,0,1,4,1,0,100,11225,1
16802,16076,1,0,1,1,1,4,0,1,4,1,0,100,11225,1
16803,16464,1,0,0,2,1,4,1,1,4,1,0,93,11225,1
16804,15371,1,0,0,2,1,4,1,0,4,1,0,97,11225,1
16805,17032,0,0,1,2,1,4,0,0,4,1,0,100,11226,1
16806,15482,0,0,0,3,1,4,1,0,4,1,0,100,11226,1
16807,15732,1,0,2,1,1,3,1,0,4,1,1,90,11226,1
16808,15497,1,0,0,5,1,4,2,1,4,3,0,97,11226,2
16809,16286,1,0,0,2,1,4,1,1,4,1,0,86,11226,1
16810,16077,1,0,1,1,1,4,2,0,4,1,0,100,11226,1
16811,15702,0,0,0,3,1,4,2,1,4,2,0,94,11226,1
16812,15728,0,16,0,4,2,4,2,1,4,2,0,80,11226,2
16813,16818,1,0,1,2,1,4,1,1,4,1,0,96,11226,1
16814,15394,1,0,1,2,1,4,2,1,4,1,0,98,11226,1
16815,17330,0,0,0,2,1,4,2,0,4,1,1,96,11226,1
16816,16267,1,0,0,3,1,4,1,1,4,1,1,92,11226,1
16817,15432,1,0,1,2,1,2,1,0,4,1,0,95,11226,1
16818,17074,1,0,1,2,1,4,1,1,4,1,0,98,11226,1
16819,14704,1,0,0,6,1,4,1,1,4,3,0,98,11226,2
16820,16019,1,0,0,5,1,4,2,1,4,4,0,82,11226,1
16821,15437,1,0,1,2,1,4,2,1,4,1,0,85,11226,1
16822,15153,1,16,1,1,1,4,1,1,4,1,0,97,11226,1
16823,16282,1,0,1,1,1,4,1,0,4,1,0,90,11226,1
16824,14595,1,0,1,1,1,4,2,0,4,1,0,96,11226,1
16825,15673,1,25,1,4,2,4,2,1,4,3,1,80,11226,1
16826,16458,1,16,1,2,1,4,2,1,4,2,0,88,11226,1
16827,15153,1,16,1,2,1,4,2,1,4,1,0,98,11226,1
16828,16189,1,0,0,5,1,4,1,1,4,2,1,97,11226,1
16829,15762,0,0,1,1,1,4,1,1,4,1,0,83,11226,1
16830,15858,1,16,0,4,1,4,1,1,4,3,0,100,11226,3
16831,15903,1,0,0,3,1,4,2,1,4,1,1,90,11226,1
16832,17001,1,0,1,2,1,4,1,0,4,1,1,93,11226,1
16833,15944,1,0,1,4,1,4,2,1,4,2,0,96,11226,1
16834,15671,1,0,0,3,1,4,2,1,4,1,0,90,11226,1
16835,15671,1,16,0,3,1,4,2,1,4,1,0,91,11226,1
16836,16361,0,0,1,2,1,4,0,1,4,1,1,67,11226,1
16837,14892,1,0,1,2,1,1,2,1,4,2,0,85,11226,1
16838,16174,1,0,0,4,1,4,1,1,4,2,1,97,11226,0
16839,16642,1,0,0,2,1,4,2,1,4,1,1,100,11226,1
16840,16931,1,0,0,2,1,4,2,1,4,1,0,93,11226,1
16841,15548,1,0,1,4,1,4,2,1,4,3,0,94,11226,1
16842,16057,0,0,1,2,2,4,0,0,4,1,0,100,11226,1
16843,16050,1,20,0,8,1,4,2,1,4,3,0,98,11226,3
16844,15601,1,0,1,3,1,4,2,1,4,2,1,95,11226,1
16845,15286,0,0,0,2,1,4,1,1,4,1,0,99,11226,1
16846,15730,1,16,1,1,1,4,2,1,4,1,0,93,11226,1
16847,15530,1,0,0,3,1,4,2,1,4,2,0,100,11226,1
16848,15412,0,0,0,2,1,4,1,0,4,1,0,100,11226,1
16849,16155,1,0,1,1,1,2,1,1,4,1,0,100,11226,1
16850,16901,1,0,0,3,1,4,1,1,4,2,0,91,11226,1
16851,15601,1,0,1,1,1,4,2,1,4,1,0,98,11226,1
16852,15944,1,0,1,6,1,4,2,1,4,3,0,93,11226,1
16853,16211,1,0,0,2,1,4,0,1,4,1,1,93,11226,1
16854,15984,1,0,2,1,1,4,2,1,4,1,0,60,11226,1
16855,15871,1,0,0,2,1,4,1,1,4,1,1,98,11226,1
16856,16882,1,0,0,2,1,4,1,1,4,1,0,87,11226,0
16857,15523,1,0,1,2,1,4,0,0,4,1,0,100,11226,1
16858,15623,1,0,1,2,1,4,0,1,4,1,0,100,11226,1
16859,16035,0,0,1,3,1,4,2,1,4,2,1,100,11226,1
16860,15896,1,0,0,4,1,4,0,0,4,2,0,96,11226,1
16861,16356,1,0,0,2,1,4,1,1,4,1,0,98,11226,1
16862,16198,1,0,0,2,1,4,0,0,4,1,0,100,11226,0
16863,16671,1,16,0,4,1,4,0,1,4,2,1,99,11226,1
16864,15652,1,0,1,2,1,4,0,1,4,1,0,100,11226,1
16865,16187,0,16,1,1,1,4,2,1,4,1,1,88,11226,1
16866,16784,0,0,1,2,1,4,2,1,4,1,1,93,11226,1
16867,16690,1,16,1,4,1,4,2,1,4,2,1,90,11226,1
16868,16160,1,0,0,4,1,4,0,1,4,1,0,97,11226,0
16869,15244,1,0,0,6,1,4,2,1,4,3,1,78,11226,3
16870,15196,1,0,1,2,1,4,2,1,4,1,0,93,11226,1
16871,15595,1,0,1,1,1,4,1,1,4,1,0,98,11226,1
16872,16373,1,0,1,4,1,4,1,1,4,2,0,95,11226,1
16873,16925,0,0,1,2,1,4,0,0,4,1,1,100,11226,1
16874,15851,1,0,0,2,1,4,0,0,4,1,0,80,11226,1
16875,15523,0,0,0,3,1,4,0,1,4,2,0,96,11226,2
16876,15484,1,0,0,2,1,4,2,1,4,1,0,98,11226,3
16877,16408,0,0,1,2,1,4,2,0,4,1,1,100,11226,1
16878,15510,0,0,0,2,1,4,1,1,4,1,0,100,11226,1
16879,16088,1,0,0,2,1,4,1,1,4,1,0,100,11226,1
16880,16817,1,0,0,2,1,4,1,1,4,1,1,98,11226,1
16881,17273,0,16,1,2,1,4,0,0,4,1,1,100,11226,1
16882,16051,1,0,1,2,1,4,0,0,4,1,0,100,11226,1
16883,15965,1,0,2,2,1,4,1,0,4,2,0,91,11226,1
16884,15651,0,0,0,3,1,4,2,1,4,2,0,94,11226,1
16885,15854,1,0,1,2,1,4,1,0,4,1,0,98,11226,1
16886,16855,1,0,0,2,1,4,1,1,4,1,0,91,11226,1
16887,15601,1,0,1,1,1,4,2,1,4,1,1,97,11226,1
16888,15356,1,0,0,4,1,4,2,1,4,2,0,97,11226,1
16889,16379,1,0,1,2,1,4,0,1,4,1,0,100,11226,1
16890,17043,0,16,1,3,1,4,0,1,4,1,1,90,11226,1
16891,16689,1,0,0,4,1,4,0,1,4,2,1,100,11226,0
16892,15893,1,0,1,2,1,2,0,0,4,1,0,96,11226,1
16893,16016,1,0,0,2,1,4,1,1,4,1,0,96,11226,0
16894,15523,0,0,1,2,1,4,1,1,4,1,0,100,11226,1
16895,16310,1,0,1,1,1,4,2,1,4,1,0,100,11226,1
16896,15889,1,0,1,3,1,4,1,0,4,1,0,97,11226,1
16897,16997,0,0,0,8,1,4,2,1,4,4,0,98,11226,3
16898,16826,1,0,0,4,1,4,0,0,4,2,1,90,11226,2
16899,14892,1,0,1,3,1,4,2,1,4,1,0,90,11226,1
16900,15244,1,0,1,1,1,4,2,1,4,1,1,96,11226,1
16901,15916,1,0,1,2,1,4,1,0,4,2,0,100,11226,1
16902,16327,0,0,1,2,1,4,1,1,4,1,0,100,11226,1
16903,16457,1,0,0,6,1,4,2,1,4,2,0,86,11226,1
16904,15487,1,0,1,2,2,4,2,1,4,1,0,94,11226,1
16905,16187,0,16,1,1,1,4,2,1,4,1,1,100,11226,1
16906,17043,0,16,1,3,1,4,0,1,4,1,1,94,11226,1
16907,16880,1,0,0,2,1,4,2,1,4,1,0,95,11226,1
16908,16528,1,0,1,2,1,4,1,1,4,2,1,100,11226,1
16909,16619,1,0,1,2,1,4,2,0,4,1,0,81,11226,1
16910,17402,0,0,0,6,1,4,0,1,4,4,1,60,11226,3
16911,15718,1,0,1,2,1,4,1,1,4,1,0,95,11226,1
16912,17257,0,0,1,2,1,4,1,0,4,1,1,92,11226,1
16913,15548,1,0,1,3,1,4,2,1,4,1,0,95,11226,1
16914,15288,1,0,0,4,1,4,2,1,4,2,0,93,11226,1
16915,15730,1,0,0,4,1,4,2,1,4,1,0,91,11226,1
16916,16218,1,0,1,1,1,4,1,1,4,1,1,84,11226,1
16917,15233,1,0,1,1,1,4,0,0,4,1,0,92,11226,1
16918,16014,1,0,2,2,1,4,0,1,4,1,0,100,11226,1
16919,16498,1,0,1,1,1,4,2,1,4,1,1,95,11226,1
16920,16873,1,0,0,4,1,4,2,1,4,1,0,90,11226,1
16921,17136,0,16,1,2,1,4,0,1,4,2,1,100,11226,1
16922,15984,1,0,0,5,1,4,1,1,4,2,0,92,11226,1
16923,16473,1,0,1,2,1,4,0,1,4,1,0,100,11226,1
16924,16090,1,0,0,2,1,4,2,1,4,1,1,100,11226,1
16925,15487,1,0,1,2,2,4,2,1,4,1,0,96,11226,1
16926,17359,0,0,0,5,1,4,2,1,4,3,0,100,11226,2
16927,15174,1,10,1,3,1,4,2,1,4,2,1,100,11226,1
16928,16964,1,0,0,4,1,4,2,1,4,2,1,86,11226,1
16929,16850,0,0,1,2,1,4,0,0,4,1,0,80,11226,1
16930,16337,1,16,0,6,2,4,1,0,4,4,0,100,11226,3
16931,16051,1,0,1,2,1,4,0,0,4,1,0,100,11226,1
16932,15244,1,0,1,1,1,4,2,1,4,1,1,87,11226,1
16933,16439,1,0,0,2,1,4,2,1,4,1,0,95,11226,1
16934,15263,1,0,0,5,1,4,2,1,4,3,0,88,11226,2
16935,15759,1,0,1,2,1,4,1,1,4,1,0,90,11226,1
16936,15898,1,0,0,5,1,4,2,0,4,2,0,80,11226,1
16937,16187,0,16,1,1,1,4,2,1,4,1,1,97,11226,1
16938,15798,1,0,1,2,1,4,0,0,4,1,0,95,11226,1
16939,16597,0,0,1,3,1,4,1,1,4,2,1,95,11226,1
16940,15486,1,16,0,16,2,4,2,1,4,16,0,96,11226,5
16941,16092,0,0,1,1,1,4,1,0,4,1,0,100,11226,1
16942,16183,1,0,1,3,1,4,2,0,4,2,0,100,11226,1
16943,16784,0,0,1,2,1,4,2,1,4,1,1,96,11226,1
16944,16574,1,25,0,4,1,4,1,1,4,2,0,100,11226,2
16945,16373,1,0,1,4,1,4,1,1,4,2,0,92,11226,1
16946,17011,1,0,2,1,1,4,0,0,4,1,0,100,11226,1
16947,15432,1,0,0,4,1,4,2,1,4,2,0,88,11226,2
16948,14796,1,0,0,2,1,4,2,1,4,1,0,95,11226,0
16949,15653,1,0,1,2,1,4,2,1,4,1,0,94,11226,1
16950,16880,1,16,1,2,1,4,2,0,4,1,0,73,11226,1
16951,17213,0,0,1,2,1,4,2,1,4,1,0,84,11226,3
16952,16838,0,16,0,6,2,4,1,1,4,3,0,100,11226,2
16953,15153,1,16,1,2,2,4,2,1,4,1,1,97,11226,1
16954,17001,1,0,1,2,1,4,0,0,4,1,1,94,11226,1
16955,16437,1,0,0,4,1,4,2,1,4,2,0,100,11226,2
16956,15487,1,0,1,2,2,4,2,1,4,1,0,95,11226,1
16957,16342,0,0,0,2,1,4,2,1,4,1,0,92,11226,1
16958,15952,1,0,0,3,1,4,1,1,4,2,0,90,11226,1
16959,16996,1,0,1,2,1,4,2,1,4,1,0,100,11226,1
16960,16187,0,16,1,1,1,4,2,1,4,1,1,80,11226,1
16961,15334,1,0,1,2,1,4,2,1,4,1,0,96,11226,1
16962,16817,1,0,0,2,1,4,1,1,4,2,1,100,11226,1
16963,14998,1,0,1,2,1,4,1,1,4,1,0,96,11226,1
16964,16403,1,0,1,1,1,4,1,1,4,1,0,98,11226,1
16965,17344,0,0,0,6,1,4,1,0,4,3,0,75,11226,1
16966,16660,1,0,2,2,1,1,1,1,4,1,0,100,11226,1
16967,17155,0,0,1,3,1,4,2,1,4,2,1,98,11226,1
16968,16826,1,0,1,2,1,4,1,0,4,1,1,93,11226,1
16969,16124,0,0,1,3,1,4,2,1,4,2,0,93,11226,1
16970,17400,0,16,1,1,1,4,2,1,4,1,1,98,11226,1
16971,16882,1,0,1,1,1,4,1,1,4,1,0,100,11226,1
16972,16848,1,0,0,4,1,4,1,1,4,1,1,89,11226,1
16973,15359,0,25,1,2,1,4,1,0,4,1,1,100,11226,1
16974,14998,1,0,1,2,1,4,1,1,4,1,0,95,11226,1
16975,16327,0,0,1,2,1,4,1,1,4,1,0,93,11226,1
16976,16774,1,0,1,2,1,4,1,1,4,1,0,100,11226,1
16977,15620,1,0,0,4,1,4,1,1,4,1,0,96,11226,1
16978,16329,0,0,0,3,1,4,2,1,4,1,0,88,11226,0
16979,15548,1,0,1,4,1,4,2,1,4,2,0,82,11226,1
16980,15288,1,0,0,3,1,4,2,1,4,1,0,92,11226,1
16981,17136,0,16,1,4,1,4,1,1,4,3,1,100,11226,2
16982,15256,1,0,2,2,1,4,2,1,4,2,0,100,11226,1
16983,16683,1,0,1,3,1,4,0,0,4,2,0,90,11226,1
16984,17042,1,0,0,2,1,4,1,1,4,1,0,98,11226,1
16985,16191,1,0,1,1,1,4,0,1,4,1,1,100,11226,1
16986,16103,1,0,1,2,1,4,2,1,4,1,1,100,11226,1
16987,16636,1,16,0,6,1,4,2,1,4,3,0,96,11226,3
16988,15489,1,0,1,2,1,4,1,1,4,1,0,89,11226,1
16989,15901,0,0,1,2,1,4,2,1,4,1,1,100,11226,1
16990,15520,1,0,0,5,1,4,1,1,4,3,0,88,11226,3
16991,16774,1,0,1,2,1,4,1,1,4,1,0,100,11226,1
16992,15019,1,16,0,16,4,4,2,1,4,5,0,88,11226,5
16993,16902,1,0,0,7,1,3,1,1,4,5,0,98,11226,2
16994,17313,0,0,1,2,1,4,2,1,4,1,0,96,11226,0
16995,16443,1,0,0,4,1,4,2,1,4,2,1,100,11226,2
16996,16191,1,0,1,2,1,4,0,1,4,1,0,100,11226,1
16997,17043,0,16,1,2,1,4,1,1,4,1,1,93,11226,1
16998,15153,1,16,1,1,2,4,1,1,4,1,0,98,11226,1
16999,16443,0,0,0,4,1,4,2,1,4,2,1,96,11226,2
17000,16577,1,1,1,5,2,4,2,1,4,4,1,95,11226,1
17001,17429,0,10,0,2,1,4,0,1,4,1,1,100,11226,1
17002,14892,1,0,1,2,1,4,2,1,4,1,0,93,11226,1
17003,15741,0,0,1,1,1,4,1,1,4,1,0,100,11226,1
17004,15944,1,0,1,10,1,4,2,1,4,5,0,93,11226,1
17005,16688,1,0,1,2,1,4,0,1,4,1,0,95,11226,1
17006,16537,1,0,1,2,1,4,0,1,4,1,1,96,11226,1
17007,15397,1,0,0,3,1,4,1,1,4,1,0,91,11226,1
17008,16358,1,0,1,3,1,4,1,0,4,2,0,94,11226,1
17009,16735,0,16,1,1,1,2,0,1,4,1,1,100,11226,1
17010,15530,1,0,1,2,1,4,2,1,4,1,0,98,11226,1
17011,17400,0,16,1,2,1,4,2,1,4,1,1,100,11226,1
17012,16922,1,0,0,5,1,4,2,1,4,4,0,100,11226,2
17013,15981,1,0,0,3,1,4,0,1,4,2,0,92,11226,1
17014,16728,1,0,1,2,1,4,2,1,4,1,0,98,11226,1
17015,15583,1,0,0,2,1,4,1,1,4,1,0,100,11226,1
17016,16574,0,0,1,2,1,4,1,0,4,2,1,100,11226,1
17017,16377,0,0,1,1,1,4,0,0,4,1,1,97,11226,1
17018,15823,1,0,1,2,1,4,2,1,4,1,0,96,11226,1
17019,15024,0,0,1,1,1,4,0,1,4,1,0,92,11226,1
17020,16036,1,0,0,4,1,4,1,1,4,1,0,100,11226,3
17021,15256,1,0,2,3,1,4,0,1,4,4,0,94,11226,1
17022,16767,0,0,1,2,1,4,1,1,4,1,0,93,11226,1
17023,16964,1,0,2,2,1,4,0,1,4,1,0,100,11226,1
17024,16086,1,25,0,10,1,4,2,1,4,5,0,94,11226,4
17025,17403,0,0,2,2,1,4,0,0,4,1,1,90,11226,1
17026,16223,1,0,1,2,1,4,2,1,4,1,0,96,11226,1
17027,15883,1,0,1,2,1,4,2,0,4,2,0,100,11226,1
17028,15523,1,0,1,2,1,4,0,0,4,1,0,93,11226,1
17029,17344,0,0,2,1,1,3,1,0,4,1,0,100,11226,1
17030,15908,1,0,1,2,1,3,0,1,4,1,0,97,11226,1
17031,16036,1,0,0,2,1,4,1,1,4,2,0,93,11226,1
17032,16423,1,0,1,2,1,2,2,1,4,1,0,87,11226,1
17033,15601,1,0,1,2,1,4,2,1,4,1,0,100,11226,1
17034,16032,1,16,0,4,1,4,2,1,4,2,0,90,11226,2
17035,15196,1,0,1,2,1,4,2,1,4,1,0,97,11226,1
17036,17290,0,0,0,8,1,4,2,1,4,2,0,82,11226,2
17037,16391,1,0,0,2,1,4,1,0,4,1,0,99,11226,1
17038,17054,0,16,1,4,1,4,2,1,4,2,1,95,11226,1
17039,16020,0,0,0,5,1,4,2,1,4,3,1,96,11226,0
17040,16533,1,0,1,2,1,4,2,0,4,1,0,93,11226,1
17041,15930,1,0,1,2,1,4,2,1,4,1,0,87,11226,1
17042,15775,1,0,0,3,1,4,1,1,4,2,1,95,11226,1
17043,16249,1,0,1,2,1,4,1,1,4,1,0,89,11226,1
17044,16894,1,0,0,10,2,4,1,1,4,3,0,95,11226,3
17045,15399,0,0,0,4,1,4,1,1,4,2,0,100,11226,1
17046,15129,1,0,1,2,1,2,1,1,4,1,1,94,11226,1
17047,17093,0,0,0,3,1,4,2,1,4,2,1,90,11226,0
17048,15552,1,0,0,2,1,4,0,1,4,1,0,96,11226,1
17049,17295,0,16,0,8,1,4,2,1,4,3,1,72,11226,3
17050,17295,0,0,0,6,1,4,2,1,4,3,0,100,11226,2
17051,17068,1,0,0,8,1,4,2,1,4,4,1,85,11226,4
17052,17213,1,0,0,8,2,4,0,1,4,3,1,97,11226,3
17053,16676,1,10,0,8,3,4,1,1,4,5,1,98,11226,3
17054,15930,1,0,1,2,1,4,2,1,4,1,0,89,11226,1
17055,16840,1,0,0,4,1,4,2,1,4,2,0,79,11226,2
17056,16543,1,0,1,2,1,4,0,0,4,1,0,93,11226,1
17057,16773,1,0,1,1,1,4,2,1,4,1,0,100,11226,1
17058,16084,0,10,0,6,1,4,1,1,4,4,1,92,11226,2
17059,16574,1,0,0,6,1,4,2,1,4,1,0,93,11226,2
17060,14501,0,0,0,10,1,4,2,1,4,5,0,88,11226,2
17061,15138,1,16,1,2,1,4,2,1,4,1,0,95,11226,1
17062,16970,1,0,1,2,1,4,1,1,4,1,1,95,11226,1
17063,15381,1,0,0,8,1,4,2,1,4,4,0,90,11226,3
17064,16543,1,0,1,2,1,4,0,0,4,1,0,88,11226,1
17065,16992,1,0,1,1,1,4,1,1,4,1,0,100,11226,1
17066,16723,1,0,1,3,1,0,0,0,4,2,0,98,11226,1
17067,15138,1,0,1,2,1,4,2,1,4,1,0,96,11226,1
17068,15138,1,0,1,1,1,4,2,1,4,1,0,96,11226,1
17069,17183,0,0,1,2,1,4,2,1,4,1,1,100,11226,1
17070,16676,1,10,1,2,1,4,1,1,4,1,1,98,11226,1
17071,16970,1,0,1,2,1,4,1,1,4,1,1,98,11226,1
17072,17054,0,16,1,2,1,4,2,1,4,1,1,95,11226,1
17073,16676,1,10,1,2,1,4,1,1,4,2,1,100,11226,1
17074,17161,0,0,0,8,1,4,2,1,4,5,1,94,11228,3
17075,17431,0,20,1,1,1,4,0,0,4,1,1,100,11228,0
17076,17253,0,0,0,5,1,4,2,1,4,3,1,90,11228,2
17077,17239,0,0,0,5,1,4,2,1,4,3,1,98,11228,2
17078,16767,0,16,0,4,1,4,2,1,4,2,0,95,11228,2
17079,15952,1,0,1,2,1,4,0,0,4,1,0,100,11228,1
17080,16983,0,0,0,2,1,4,1,1,4,1,0,95,11228,0
17081,16639,0,16,0,6,1,4,1,1,4,3,1,100,11228,3
17082,14605,1,0,1,1,1,4,2,1,4,1,0,89,11228,1
17083,16104,1,0,0,3,1,4,2,1,4,1,0,95,11228,1
17084,16168,1,16,0,4,1,4,1,1,4,3,0,96,11228,2
17085,16259,1,16,0,3,1,4,1,0,4,2,1,94,11228,1
17086,16054,1,16,1,2,1,4,1,1,4,1,0,99,11229,1
17087,17318,0,0,2,1,1,4,0,1,4,1,1,60,11229,1
17088,16686,1,0,2,4,1,4,2,1,4,4,0,96,11229,1
17089,17081,0,16,1,2,2,4,2,1,4,1,0,90,11229,1
17090,17211,1,0,0,7,2,4,1,1,4,4,1,100,11229,3
17091,17059,1,16,0,2,1,4,0,0,4,1,1,100,11229,2
17092,16345,0,0,0,4,1,4,0,1,4,2,0,86,11229,2
17093,16188,0,0,0,3,1,4,1,1,4,3,0,100,11229,1
17094,16913,0,0,1,2,1,4,1,1,4,1,1,100,11229,1
17095,16686,1,0,2,4,1,4,2,1,4,4,0,96,11229,1
17096,16196,1,16,1,2,1,4,0,0,4,2,0,95,11229,1
17097,16866,0,0,0,4,1,4,1,1,4,2,0,96,11229,0
17098,16752,0,0,2,1,1,3,2,1,4,1,1,100,11229,1
17099,17081,0,16,1,2,1,4,2,1,4,1,0,91,11229,1
17100,16686,1,0,2,4,1,4,2,1,4,4,0,96,11229,1
17101,17081,0,16,1,2,2,4,2,1,4,1,0,97,11229,1
17102,16943,1,0,0,6,1,4,1,1,4,3,0,100,11229,2
17103,16686,1,0,2,2,1,4,2,1,4,4,0,100,11229,1
17104,16686,1,0,2,4,1,4,2,1,4,4,0,96,11229,1
17105,17081,0,16,1,2,2,4,2,1,4,1,0,100,11229,1
17106,17076,1,16,0,5,1,4,2,1,4,4,0,96,11229,2
17107,15989,1,16,1,4,1,4,2,1,4,2,0,88,11229,1
17108,17358,0,0,1,2,1,4,1,0,4,1,1,100,11229,1
17109,15753,1,0,1,3,1,4,1,1,4,2,0,95,11229,1
17110,16015,1,0,0,7,1,4,2,0,4,4,0,98,11229,2
17111,16624,0,0,2,2,1,2,1,1,4,1,0,92,11229,1
17112,16054,1,16,1,2,1,4,1,1,4,1,0,98,11229,1
17113,15879,1,16,0,6,1,4,1,0,4,3,0,90,11229,3
17114,16610,1,16,1,2,1,4,1,1,4,1,1,98,11230,1
17115,17022,1,0,1,2,2,4,0,0,4,1,0,80,11230,1
17116,16669,1,0,0,3,1,4,1,1,4,1,0,96,11230,1
17117,16878,1,0,0,2,1,4,0,1,4,2,0,99,11230,1
17118,16612,1,16,0,3,1,4,0,1,4,3,0,83,11230,1
17119,15942,1,0,0,2,1,4,2,1,4,1,0,97,11230,1
17120,17044,1,0,1,2,1,4,1,0,4,1,1,94,11230,3
17121,16574,1,0,1,2,1,4,1,1,4,1,1,98,11230,1
17122,15777,1,0,1,2,1,4,1,1,4,1,1,80,11230,1
17123,15929,1,0,1,4,1,4,1,1,4,4,0,99,11230,1
17124,15699,0,0,0,4,1,4,2,1,4,2,1,90,11230,1
17125,14566,1,16,1,2,2,4,2,0,4,1,0,97,11230,1
17126,14566,1,16,1,2,2,4,2,0,4,1,0,100,11230,1
17127,16287,1,0,1,2,1,1,1,1,4,2,0,100,11230,1
17128,16968,0,0,1,2,1,4,2,1,4,1,1,99,11230,1
17129,16619,1,0,1,2,1,4,1,1,4,1,0,95,11230,1
17130,16918,0,0,0,2,1,4,2,1,4,1,0,91,11230,1
17131,14566,1,16,1,2,2,4,2,0,4,1,0,100,11230,1
17132,16785,1,0,1,2,1,4,1,0,4,1,0,100,11230,1
17133,15792,1,0,1,1,1,4,1,1,4,1,0,100,11230,1
17134,14566,1,16,0,6,2,4,2,0,4,4,0,80,11230,3
17135,17044,1,0,1,2,1,4,0,0,4,1,1,91,11230,3
17136,16914,0,0,1,2,1,4,0,1,4,1,1,94,11230,1
17137,16447,1,0,1,2,1,4,2,1,4,1,0,98,11230,1
17138,15103,1,0,1,1,1,4,1,1,4,1,0,100,11230,1
17139,17052,1,0,0,4,1,4,1,1,4,1,0,96,11230,1
17140,15646,1,16,1,7,2,4,1,1,4,5,0,100,11230,4
17141,16477,1,16,0,3,1,4,1,0,4,3,1,93,11230,0
17142,15140,1,0,0,4,1,4,2,1,4,2,0,92,11230,1
17143,17061,1,0,0,2,1,4,0,1,4,1,0,97,11230,0
17144,16281,1,16,0,2,1,4,2,1,4,1,0,91,11230,1
17145,15370,0,16,0,9,2,4,2,1,4,6,0,89,11230,5
17146,16039,1,0,0,2,1,4,2,1,4,1,0,95,11230,2
17147,16747,0,0,1,3,1,4,1,0,4,1,0,100,11230,1
17148,16814,0,0,0,2,1,4,0,1,4,1,0,100,11230,1
17149,16213,1,16,1,10,2,4,1,1,4,8,0,93,11230,5
17150,15929,1,0,1,2,1,4,1,1,4,2,0,99,11230,1
17151,16625,1,16,0,14,3,4,2,1,4,7,1,95,11230,7
17152,16788,0,16,1,4,2,4,1,0,4,2,0,100,11230,2
17153,16715,1,16,0,10,3,4,2,0,4,7,0,100,11230,5
17154,17244,0,25,1,3,1,4,1,1,4,2,1,95,11230,1
17155,17284,0,0,0,4,1,4,0,0,4,4,0,90,11230,1
17156,16337,1,0,0,4,1,4,2,1,4,2,0,95,11230,1
17157,15070,1,0,0,2,1,4,1,0,4,2,0,90,11230,1
17158,16166,1,0,0,4,1,4,1,1,4,2,0,93,11231,1
17159,16520,1,0,0,4,1,4,0,1,4,2,0,98,11231,1
17160,16075,1,19,1,1,1,4,2,1,4,1,0,87,11231,1
17161,16637,0,0,0,3,1,4,2,1,4,2,0,98,11231,1
17162,16121,0,16,0,6,3,4,0,1,4,4,0,93,11231,3
17163,15700,1,0,0,4,1,4,2,1,4,2,0,100,11231,1
17164,16230,1,19,1,2,1,4,1,0,4,1,0,94,11231,1
17165,15321,1,0,0,4,1,4,1,1,4,3,1,90,11231,1
17166,15516,1,0,1,1,1,4,2,1,4,1,0,100,11231,1
17167,16243,1,0,1,2,1,4,0,0,4,1,1,94,11231,1
17168,17267,1,19,1,2,1,4,1,1,4,1,0,90,11231,1
17169,15822,1,25,0,8,2,4,2,1,4,7,0,93,11231,5
17170,16938,1,25,0,2,1,4,2,1,4,1,0,96,11231,0
17171,16009,1,0,0,6,2,4,2,1,4,4,0,100,11231,3
17172,16572,1,25,0,2,1,4,0,0,4,1,0,96,11231,1
17173,15608,1,0,1,2,1,4,1,1,4,1,0,97,11231,1
17174,17063,0,0,0,2,1,4,0,0,4,1,0,100,11231,1
17175,16028,1,0,0,4,1,4,1,1,4,2,0,96,11231,0
17176,16366,1,0,0,4,1,4,1,1,4,1,0,98,11231,1
